payloadData,dev_eui,ts,frame
adlahBIBAABAAAA=,464c58212beca0c9,2026-04-10T20:16:21.000Z,"{""MessageId"":""38244649-96ab-4f07-8b70-0e66be417628"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adlahBIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":92,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-59,""Snr"":13.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-97,""Snr"":12.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-109,""Snr"":4},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-112,""Snr"":0}],""MIC"":""583e5e04"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-10T20:16:21Z""}}}"
adlahBICAAAZAAA=,464c58212beca0c9,2026-04-10T20:16:25.000Z,"{""MessageId"":""067e276f-be07-4fbd-9bbf-bfb68fa25300"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adlahBICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":93,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":14.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-106,""Snr"":8.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-113,""Snr"":2},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-114,""Snr"":-0.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-117,""Snr"":-3.25}],""MIC"":""e99cf975"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-10T20:16:25Z""}}}"
adlahBIDAAAMAAA=,464c58212beca0c9,2026-04-10T20:16:29.000Z,"{""MessageId"":""769b43ac-d6f1-4c9d-a74c-f353d8cf77ca"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adlahBIDAAAMAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":94,""FOptLen"":0,""FPort"":20,""Frequency"":""904900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":13.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-103,""Snr"":9.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-106,""Snr"":8.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-111,""Snr"":1.75},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-118,""Snr"":-6.75}],""MIC"":""68924dfd"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-10T20:16:29Z""}}}"
adlahBIEAAA/AAA=,464c58212beca0c9,2026-04-10T20:16:33.000Z,"{""MessageId"":""9734232b-8aee-4f88-bad6-61d4cac4ddf0"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adlahBIEAAA/AAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":95,""FOptLen"":0,""FPort"":20,""Frequency"":""904500000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":14.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-103,""Snr"":9.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-106,""Snr"":8},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-118,""Snr"":-6},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-123,""Snr"":-9.75}],""MIC"":""25b7efc8"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-10T20:16:33Z""}}}"
adlahBIFAAAhAAA=,464c58212beca0c9,2026-04-10T20:16:37.000Z,"{""MessageId"":""a63fd8d6-4bbf-49a8-87b4-48835ebaa185"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adlahBIFAAAhAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":96,""FOptLen"":0,""FPort"":20,""Frequency"":""905300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":10.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-103,""Snr"":7.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-106,""Snr"":6},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-113,""Snr"":-1.5}],""MIC"":""617d6966"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-10T20:16:37Z""}}}"
adqr/xANlwAAAAA=,464c58212beca0c9,2026-04-11T20:15:44.000Z,"{""MessageId"":""6c165364-1403-49fa-a0b4-6dbf98046b01"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xANlwAAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":97,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-61,""Snr"":14.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-110,""Snr"":6},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-114,""Snr"":2.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-114,""Snr"":-0.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-122,""Snr"":-8.75}],""MIC"":""d4dc2969"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:15:44Z""}}}"
adqr/xIAAAKzAAA=,464c58212beca0c9,2026-04-11T20:15:48.000Z,"{""MessageId"":""09b5c7b7-9a02-4fb2-809c-ccc9fc21c98a"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xIAAAKzAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":99,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-103,""Snr"":10.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-110,""Snr"":3.5},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-113,""Snr"":2.75}],""MIC"":""b6e6fde8"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:15:48Z""}}}"
adqr/xIBAABAAAA=,464c58212beca0c9,2026-04-11T20:15:52.000Z,"{""MessageId"":""f339c766-222d-4f49-8490-be75e173ed16"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":101,""FOptLen"":0,""FPort"":20,""Frequency"":""904300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-61,""Snr"":10.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-102,""Snr"":8.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-109,""Snr"":5.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-109,""Snr"":2.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-119,""Snr"":-7.25}],""MIC"":""4940c3a5"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:15:52Z""}}}"
adqr/xICAAAZAAA=,464c58212beca0c9,2026-04-11T20:15:57.000Z,"{""MessageId"":""d9564089-f03a-4a1f-8129-024113320dca"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":102,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-54,""Snr"":14.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-108,""Snr"":6},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-109,""Snr"":5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-107,""Snr"":4.5}],""MIC"":""026a9d52"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:15:57Z""}}}"
adqr/xIDAAAMAAA=,464c58212beca0c9,2026-04-11T20:16:01.000Z,"{""MessageId"":""b1ef669d-7e77-4d58-b15e-7dfed4552bd2"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xIDAAAMAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":103,""FOptLen"":0,""FPort"":20,""Frequency"":""905300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-109,""Snr"":-2.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-112,""Snr"":-2.5}],""MIC"":""0e5aabdc"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:01Z""}}}"
adqr/xIEAAA/AAA=,464c58212beca0c9,2026-04-11T20:16:05.000Z,"{""MessageId"":""2dc3a879-897d-4495-ba0a-9e50cecb5339"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xIEAAA/AAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":104,""FOptLen"":0,""FPort"":20,""Frequency"":""904100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-65,""Snr"":13.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-106,""Snr"":8.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-107,""Snr"":7.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-116,""Snr"":-2.75}],""MIC"":""6f6be2e5"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:05Z""}}}"
adqr/xIFAAAhAAA=,464c58212beca0c9,2026-04-11T20:16:09.000Z,"{""MessageId"":""6281e99e-e5d8-40a0-ac8d-8066fbc0ccf9"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqr/xIFAAAhAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":105,""FOptLen"":0,""FPort"":20,""Frequency"":""904100000"",""Gateways"":[{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-103,""Snr"":10},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-105,""Snr"":9},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-111,""Snr"":2.75}],""MIC"":""3c8a36fd"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:09Z""}}}"
adqsBBANkQAAAAA=,464c58212beca0c9,2026-04-11T20:16:13.000Z,"{""MessageId"":""90fec7d2-5898-4901-9fd2-17158525cda6"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBANkQAAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":107,""FOptLen"":0,""FPort"":20,""Frequency"":""905300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-53,""Snr"":9.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-109,""Snr"":4.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-111,""Snr"":2.75},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-112,""Snr"":-2.75}],""MIC"":""7566d824"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:13Z""}}}"
adqsBBIAAAKzAAA=,464c58212beca0c9,2026-04-11T20:16:17.000Z,"{""MessageId"":""c399f550-fa34-4147-8aa8-dfd2f199c9ac"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBIAAAKzAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":109,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-53,""Snr"":14},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-105,""Snr"":8},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":5.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-108,""Snr"":3.25}],""MIC"":""de7c35a2"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:17Z""}}}"
adqsBBIBAABAAAA=,464c58212beca0c9,2026-04-11T20:16:21.000Z,"{""MessageId"":""c9c3a16a-107c-43ab-91c1-4af3d6216ed2"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":110,""FOptLen"":0,""FPort"":20,""Frequency"":""904500000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":14.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-105,""Snr"":8.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-109,""Snr"":4.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-109,""Snr"":3.5}],""MIC"":""77cda4de"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:21Z""}}}"
adqsBBICAAAZAAA=,464c58212beca0c9,2026-04-11T20:16:25.000Z,"{""MessageId"":""dc7081ce-08e2-4fee-937f-1376dd6e71b0"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":111,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-58,""Snr"":14},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-104,""Snr"":9.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":7},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-111,""Snr"":2.75}],""MIC"":""01572db0"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:25Z""}}}"
adqsBBIDAAAMAAA=,464c58212beca0c9,2026-04-11T20:16:29.000Z,"{""MessageId"":""ad104ff4-f343-475f-afb9-cdac387a0fab"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBIDAAAMAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":112,""FOptLen"":0,""FPort"":20,""Frequency"":""904900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":13.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":6},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-109,""Snr"":5.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-108,""Snr"":3.5}],""MIC"":""4df68e23"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:29Z""}}}"
adqsBBIEAAA/AAA=,464c58212beca0c9,2026-04-11T20:16:33.000Z,"{""MessageId"":""11e93a76-e3d1-4df3-95a4-271369b3604b"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBIEAAA/AAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":113,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-58,""Snr"":13.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":5.75},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-108,""Snr"":2.5}],""MIC"":""4a0a12cb"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:33Z""}}}"
adqsBBIFAAAhAAA=,464c58212beca0c9,2026-04-11T20:16:38.000Z,"{""MessageId"":""db82191c-d091-4fbc-ab70-69d72afffb3a"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adqsBBIFAAAhAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":114,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-54,""Snr"":13.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-107,""Snr"":4.5}],""MIC"":""0ca5bea9"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-11T20:16:38Z""}}}"
adv9fxANkwAAAAA=,464c58212beca0c9,2026-04-12T20:15:44.000Z,"{""MessageId"":""2fbf70b9-3926-4040-8c8c-5b2432276499"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adv9fxANkwAAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":115,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-60,""Snr"":13.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-103,""Snr"":9.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":8.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-118,""Snr"":-4.75}],""MIC"":""417df9e1"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-12T20:15:44Z""}}}"
adv9fxIAAAKzAAA=,464c58212beca0c9,2026-04-12T20:15:48.000Z,"{""MessageId"":""a3fc3141-c63f-4bb0-af22-afa08d8f260b"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adv9fxIAAAKzAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":117,""FOptLen"":0,""FPort"":20,""Frequency"":""904900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-99,""Snr"":10.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-106,""Snr"":8},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-112,""Snr"":0},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-120,""Snr"":-7.5}],""MIC"":""15048221"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-12T20:15:48Z""}}}"
adv9fxIBAABAAAA=,464c58212beca0c9,2026-04-12T20:15:52.000Z,"{""MessageId"":""00169fca-7a3c-44f1-b595-c3296813ad19"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adv9fxIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":119,""FOptLen"":0,""FPort"":20,""Frequency"":""904300000"",""Gateways"":[{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-111,""Snr"":2.5}],""MIC"":""c1367c10"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-12T20:15:52Z""}}}"
adv9fxICAAAZAAA=,464c58212beca0c9,2026-04-12T20:15:56.000Z,"{""MessageId"":""374cec46-c030-4861-b3fe-193a80000713"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""adv9fxICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":120,""FOptLen"":0,""FPort"":20,""Frequency"":""904500000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-59,""Snr"":14.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-105,""Snr"":6.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":7.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-113,""Snr"":-0.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-120,""Snr"":-8}],""MIC"":""4c75de97"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-12T20:15:56Z""}}}"
